Airline,ORG,DES,Aircraft_Family,Aircraft_Type,June_2019_Flights,June_2019_Seats,June_2019_ASMs,June_2018_Flights,June_2018_Seats,June_2018_ASMs,June_Diff_Flights,June_Diff_Seats,June_Diff_ASMs,June_Rate_Flights,June_Rate_Seats,June_Rate_ASMs
S4,YYZ,TER,A320,A321,4,744,"2,017,728",0,0,0,4,744,"2,017,728",,,
S4,YYZ,TER,A340,A340,0,0,0,4,"1,212","3,286,944",-4,"-1,212","-3,286,944",-100.00%,-100.00%,-100.00%
SN,BRU,YYZ,A330,A330-200,3,792,"2,982,672",3,792,"2,982,672",0,0,0,0.00%,0.00%,0.00%
SN,BRU,YYZ,A330,A330-300,20,"5,832","21,963,312",19,"5,467","20,588,722",1,365,"1,374,590",5.30%,6.70%,6.70%
SN,YYZ,BRU,A330,A330-200,3,792,"2,982,672",3,792,"2,982,672",0,0,0,0.00%,0.00%,0.00%
SN,YYZ,BRU,A330,A330-300,20,"5,832","21,963,312",19,"5,467","20,588,722",1,365,"1,374,590",5.30%,6.70%,6.70%
SS,ORY,YUL,A330,A330-200,2,712,"2,452,128",0,0,0,2,712,"2,452,128",,,
SS,ORY,YUL,A330,A330-300,29,"10,440","35,955,360",0,0,0,29,"10,440","35,955,360",,,
SS,ORY,YUL,A340,A340-300,0,0,0,31,"8,370","28,826,280",-31,"-8,370","-28,826,280",-100.00%,-100.00%,-100.00%
SS,YUL,ORY,A330,A330-200,2,712,"2,452,128",0,0,0,2,712,"2,452,128",,,
SS,YUL,ORY,A330,A330-300,29,"10,440","35,955,360",0,0,0,29,"10,440","35,955,360",,,
SS,YUL,ORY,A340,A340-300,0,0,0,31,"8,370","28,826,280",-31,"-8,370","-28,826,280",-100.00%,-100.00%,-100.00%
SV,JED,YYZ,B787,B787-9,0,0,0,14,"4,172","27,122,172",-14,"-4,172","-27,122,172",-100.00%,-100.00%,-100.00%
SV,YYZ,JED,B787,B787-9,0,0,0,13,"3,874","25,184,874",-13,"-3,874","-25,184,874",-100.00%,-100.00%,-100.00%
SV,YYZ,MED,B787,B787-9,0,0,0,1,298,"1,898,558",-1,-298,"-1,898,558",-100.00%,-100.00%,-100.00%
THU,YAT,YTS,Beechcraft,BET,18,162,"49,410",0,0,0,18,162,"49,410",,,
THU,YAT,ZKE,Beechcraft,BET,31,279,"17,019",0,0,0,31,279,"17,019",,,
THU,YFA,YMO,Beechcraft,BET,31,279,"21,762",0,0,0,31,279,"21,762",,,
THU,YFA,ZKE,Beechcraft,BET,31,279,"3,627",0,0,0,31,279,"3,627",,,
THU,YMO,YFA,Beechcraft,BET,31,279,"21,762",0,0,0,31,279,"21,762",,,
THU,YMO,YPO,Beechcraft,BET,8,72,"23,400",9,81,"26,325",-1,-9,"-2,925",-11.10%,-11.10%,-11.10%
THU,YMO,YTS,Beechcraft,BET,31,279,"53,289",0,0,0,31,279,"53,289",,,
THU,YTS,YAT,Beechcraft,BET,18,162,"49,410",0,0,0,18,162,"49,410",,,
THU,YTS,YMO,Beechcraft,BET,39,351,"67,041",9,81,"15,471",30,270,"51,570",333.30%,333.30%,333.30%
THU,ZKE,YAT,Beechcraft,BET,31,279,"17,019",0,0,0,31,279,"17,019",,,
THU,ZKE,YFA,Beechcraft,BET,31,279,"3,627",0,0,0,31,279,"3,627",,,
TK,IST,YUL,A330,A330-300,13,"3,757","18,056,142",13,"3,757","18,056,142",0,0,0,0.00%,0.00%,0.00%
TK,IST,YYZ,B777,B777-300ER Passenger,26,"9,074","46,349,992",26,"9,074","46,349,992",0,0,0,0.00%,0.00%,0.00%
TK,YUL,IST,A330,A330-300,13,"3,757","18,056,142",13,"3,757","18,056,142",0,0,0,0.00%,0.00%,0.00%
TK,YYZ,IST,B777,B777-300ER Passenger,26,"9,074","46,349,992",26,"9,074","46,349,992",0,0,0,0.00%,0.00%,0.00%
TP,LIS,YYZ,A330,A330-200,18,"4,830","17,272,080",17,"4,507","16,117,032",1,323,"1,155,048",5.90%,7.20%,7.20%
TP,LIS,YYZ,A330,A330-300,0,0,0,9,"2,565","9,172,440",-9,"-2,565","-9,172,440",-100.00%,-100.00%,-100.00%
TP,LIS,YYZ,A330,A330-900neo,13,"3,874","13,853,424",0,0,0,13,"3,874","13,853,424",,,
TP,YYZ,LIS,A330,A330-200,18,"4,830","17,272,080",13,"3,443","12,312,168",5,"1,387","4,959,912",38.50%,40.30%,40.30%
TP,YYZ,LIS,A330,A330-300,0,0,0,9,"2,565","9,172,440",-9,"-2,565","-9,172,440",-100.00%,-100.00%,-100.00%
TP,YYZ,LIS,A330,A330-900neo,13,"3,874","13,853,424",0,0,0,13,"3,874","13,853,424",,,
TS,AGP,YUL,A310,A310,8,"2,000","7,108,000",13,"3,237","11,504,298",-5,"-1,237","-4,396,298",-38.50%,-38.20%,-38.20%
TS,AGP,YUL,A330,A330-200,5,"1,660","5,899,640",0,0,0,5,"1,660","5,899,640",,,
TS,AMS,YVR,A330,A330-200,9,"2,988","14,354,352",8,"2,760","13,259,040",1,228,"1,095,312",12.50%,8.30%,8.30%
TS,AMS,YYC,A330,A330-200,5,"1,660","7,416,880",4,"1,380","6,165,840",1,280,"1,251,040",25.00%,20.30%,20.30%
TS,AMS,YYZ,A330,A330-200,18,"6,093","22,739,076",17,"5,865","21,888,180",1,228,"850,896",5.90%,3.90%,3.90%
TS,ATH,YUL,A330,A330-200,17,"5,813","27,640,815",14,"4,830","22,966,650",3,983,"4,674,165",21.40%,20.40%,20.40%
TS,ATH,YYZ,A330,A330-200,18,"6,210","31,441,230",13,"4,485","22,707,555",5,"1,725","8,733,675",38.50%,38.50%,38.50%
TS,AZS,YUL,A320,A321,4,756,"1,375,920",0,0,0,4,756,"1,375,920",,,
TS,AZS,YUL,B737-6/7/8/9,B737-800 Passenger,0,0,0,4,756,"1,375,920",-4,-756,"-1,375,920",-100.00%,-100.00%,-100.00%
TS,AZS,YYZ,A320,A321,0,0,0,4,728,"1,293,656",-4,-728,"-1,293,656",-100.00%,-100.00%,-100.00%
TS,AZS,YYZ,B737-6/7/8/9,B737-800 Winglets Pax/BBJ2,4,756,"1,343,412",0,0,0,4,756,"1,343,412",,,
TS,BCN,YUL,A310,A310,14,"3,500","12,894,000",14,"3,486","12,842,424",0,14,"51,576",0.00%,0.40%,0.40%
TS,BCN,YUL,A330,A330-200,9,"3,040","11,199,360",8,"2,760","10,167,840",1,280,"1,031,520",12.50%,10.10%,10.10%
TS,BCN,YYZ,A330,A330-200,13,"4,316","17,255,368",13,"4,485","17,931,030",0,-169,"-675,662",0.00%,-3.80%,-3.80%
TS,BOD,YUL,A310,A310,0,0,0,10,"2,490","8,563,110",-10,"-2,490","-8,563,110",-100.00%,-100.00%,-100.00%
TS,BOD,YUL,A320,A321neo,18,"3,582","12,318,498",0,0,0,18,"3,582","12,318,498",,,
TS,BOD,YUL,A330,A330-200,0,0,0,4,"1,380","4,745,820",-4,"-1,380","-4,745,820",-100.00%,-100.00%,-100.00%
TS,BRU,YUL,A330,A330-200,13,"4,316","14,941,992",14,"4,830","16,721,460",-1,-514,"-1,779,468",-7.10%,-10.60%,-10.60%
TS,BSL,YUL,A310,A310,0,0,0,5,"1,245","4,595,295",-5,"-1,245","-4,595,295",-100.00%,-100.00%,-100.00%
TS,BSL,YUL,A320,A321neo,9,"1,791","6,610,581",0,0,0,9,"1,791","6,610,581",,,
TS,CCC,YUL,A320,A320,0,0,0,8,"1,192","1,913,160",-8,"-1,192","-1,913,160",-100.00%,-100.00%,-100.00%
TS,CCC,YUL,A320,A321,9,"1,701","2,730,105",0,0,0,9,"1,701","2,730,105",,,
TS,CCC,YUL,A320,A321neo,4,796,"1,277,580",0,0,0,4,796,"1,277,580",,,
TS,CCC,YUL,B737-6/7/8/9,B737-800 Passenger,0,0,0,4,756,"1,213,380",-4,-756,"-1,213,380",-100.00%,-100.00%,-100.00%
TS,CCC,YUL,B737-6/7/8/9,B737-800 Winglets Pax/BBJ2,4,756,"1,213,380",0,0,0,4,756,"1,213,380",,,
TS,CCC,YYZ,A320,A321,4,756,"1,103,760",4,728,"1,062,880",0,28,"40,880",0.00%,3.80%,3.80%
TS,CCC,YYZ,B737-6/7/8/9,B737-800 Passenger,0,0,0,5,945,"1,379,700",-5,-945,"-1,379,700",-100.00%,-100.00%,-100.00%
TS,CCC,YYZ,B737-6/7/8/9,B737-800 Winglets Pax/BBJ2,9,"1,701","2,483,460",0,0,0,9,"1,701","2,483,460",,,
TS,CDG,YQB,A310,A310,13,"3,250","10,718,500",12,"2,988","9,854,424",1,262,"864,076",8.30%,8.80%,8.80%
TS,CDG,YUL,A330,A330-200,31,"10,474","36,061,982",62,"21,390","73,645,770",-31,"-10,916","-37,583,788",-50.00%,-51.00%,-51.00%
TS,CDG,YUL,A330,A330-300,31,"11,625","40,024,875",0,0,0,31,"11,625","40,024,875",,,
TS,CDG,YVR,A330,A330-200,13,"4,316","21,321,040",14,"4,830","23,860,200",-1,-514,"-2,539,160",-7.10%,-10.60%,-10.60%
TS,CDG,YYZ,A310,A310,4,"1,000","3,751,000",0,0,0,4,"1,000","3,751,000",,,
TS,CDG,YYZ,A330,A330-200,13,"4,420","16,579,420",22,"7,590","28,470,090",-9,"-3,170","-11,890,670",-40.90%,-41.80%,-41.80%
TS,CDG,YYZ,A330,A330-300,5,"1,725","6,470,475",0,0,0,5,"1,725","6,470,475",,,
TS,CMW,YUL,B737-3/4/5,B737 Passenger,0,0,0,4,592,"990,416",-4,-592,"-990,416",-100.00%,-100.00%,-100.00%
TS,CUN,YQB,A310,A310,5,"1,250","2,471,250",0,0,0,5,"1,250","2,471,250",,,
TS,CUN,YQB,A320,A320,0,0,0,5,745,"1,472,865",-5,-745,"-1,472,865",-100.00%,-100.00%,-100.00%
TS,CUN,YUL,A310,A310,0,0,0,4,996,"1,833,636",-4,-996,"-1,833,636",-100.00%,-100.00%,-100.00%
TS,CUN,YUL,A320,A320,0,0,0,5,745,"1,371,545",-5,-745,"-1,371,545",-100.00%,-100.00%,-100.00%
TS,CUN,YUL,A320,A321,9,"1,701","3,131,541",12,"2,184","4,020,744",-3,-483,"-889,203",-25.00%,-22.10%,-22.10%
TS,CUN,YUL,B737-6/7/8/9,B737-800 Winglets Pax/BBJ2,13,"2,457","4,523,337",0,0,0,13,"2,457","4,523,337",,,
TS,CUN,YVR,B737-6/7/8/9,B737-700 Winglets Pax/BBJ1,4,592,"1,646,944",0,0,0,4,592,"1,646,944",,,
TS,CUN,YVR,B737-6/7/8/9,B737-800 Passenger,0,0,0,4,756,"2,103,192",-4,-756,"-2,103,192",-100.00%,-100.00%,-100.00%
TS,CUN,YYC,B737-300,B737-300 Winglets Passenger,4,544,"1,382,304",0,0,0,4,544,"1,382,304",,,
TS,CUN,YYC,B737-6/7/8/9,B737-800 Passenger,0,0,0,4,756,"1,920,996",-4,-756,"-1,920,996",-100.00%,-100.00%,-100.00%
TS,CUN,YYZ,A310,A310,4,"1,000","1,615,000",0,0,0,4,"1,000","1,615,000",,,
TS,CUN,YYZ,A320,A321,9,"1,701","2,747,115",8,"1,456","2,351,440",1,245,"395,675",12.50%,16.80%,16.80%
TS,CUN,YYZ,A330,A330-200,0,0,0,9,"3,105","5,014,575",-9,"-3,105","-5,014,575",-100.00%,-100.00%,-100.00%
TS,CUN,YYZ,B737-6/7/8/9,B737-800 Passenger,0,0,0,5,945,"1,526,175",-5,-945,"-1,526,175",-100.00%,-100.00%,-100.00%
TS,CUN,YYZ,B737-6/7/8/9,B737-800 Winglets Pax/BBJ2,14,"2,646","4,273,290",0,0,0,14,"2,646","4,273,290",,,
TS,CYO,YUL,A320,A320,0,0,0,4,596,"1,014,392",-4,-596,"-1,014,392",-100.00%,-100.00%,-100.00%
TS,CYO,YUL,A320,A321,4,756,"1,286,712",0,0,0,4,756,"1,286,712",,,
TS,DUB,YYZ,A310,A310,23,"5,750","18,854,250",9,"2,241","7,348,239",14,"3,509","11,506,011",155.60%,156.60%,156.60%
TS,DUB,YYZ,A330,A330-200,0,0,0,8,"2,760","9,050,040",-8,"-2,760","-9,050,040",-100.00%,-100.00%,-100.00%
TS,FCO,YUL,A330,A330-200,27,"9,081","37,259,343",22,"7,590","31,141,770",5,"1,491","6,117,573",22.70%,19.60%,19.60%
TS,FCO,YYZ,A330,A330-200,31,"10,513","46,404,382",31,"10,695","47,207,730",0,-182,"-803,348",0.00%,-1.70%,-1.70%
TS,FLL,YUL,A320,A321,9,"1,701","2,352,483",0,0,0,9,"1,701","2,352,483",,,
TS,FLL,YUL,B737-6/7/8/9,B737-800 Passenger,0,0,0,4,756,"1,045,548",-4,-756,"-1,045,548",-100.00%,-100.00%,-100.00%
TS,FLL,YYZ,B737-6/7/8/9,B737-800 Passenger,0,0,0,4,756,"917,784",-4,-756,"-917,784",-100.00%,-100.00%,-100.00%
TS,FLL,YYZ,B737-6/7/8/9,B737-800 Winglets Pax/BBJ2,9,"1,701","2,065,014",0,0,0,9,"1,701","2,065,014",,,
TS,GLA,YVR,A330,A330-200,0,0,0,4,"1,380","6,049,920",-4,"-1,380","-6,049,920",-100.00%,-100.00%,-100.00%
TS,GLA,YYZ,A310,A310,8,"2,000","6,586,000",5,"1,245","4,099,785",3,755,"2,486,215",60.00%,60.60%,60.60%
TS,GLA,YYZ,A330,A330-200,9,"3,053","10,053,529",18,"6,210","20,449,530",-9,"-3,157","-10,396,001",-50.00%,-50.80%,-50.80%
TS,GLA,YYZ,A330,A330-300,5,"1,725","5,680,425",0,0,0,5,"1,725","5,680,425",,,
TS,HOG,YUL,A320,A321,8,"1,512","2,580,984",1,182,"310,674",7,"1,330","2,270,310",700.00%,730.80%,730.80%
TS,HOG,YUL,B737-6/7/8/9,B737-800 Passenger,0,0,0,8,"1,512","2,580,984",-8,"-1,512","-2,580,984",-100.00%,-100.00%,-100.00%
TS,HOG,YYZ,A320,A321,5,945,"1,501,605",0,0,0,5,945,"1,501,605",,,
TS,HOG,YYZ,B737-6/7/8/9,B737-700 Winglets Pax/BBJ1,4,592,"940,688",0,0,0,4,592,"940,688",,,
TS,HOG,YYZ,B737-6/7/8/9,B737-800 Passenger,0,0,0,5,945,"1,501,605",-5,-945,"-1,501,605",-100.00%,-100.00%,-100.00%
TS,LGW,YUL,A310,A310,14,"3,500","11,445,000",13,"3,237","10,584,990",1,263,"860,010",7.70%,8.10%,8.10%
TS,LGW,YVR,A330,A330-200,31,"10,292","48,876,708",31,"10,695","50,790,555",0,-403,"-1,913,847",0.00%,-3.80%,-3.80%
TS,LGW,YYC,A330,A330-200,14,"4,648","20,437,256",13,"4,485","19,720,545",1,163,"716,711",7.70%,3.60%,3.60%
TS,LGW,YYZ,A310,A310,4,"1,000","3,576,000",0,0,0,4,"1,000","3,576,000",,,
TS,LGW,YYZ,A330,A330-200,4,"1,380","4,934,880",40,"13,800","49,348,800",-36,"-12,420","-44,413,920",-90.00%,-90.00%,-90.00%
TS,LGW,YYZ,A330,A330-300,31,"11,625","41,571,000",0,0,0,31,"11,625","41,571,000",,,
TS,LIS,YUL,A310,A310,0,0,0,5,"1,245","4,061,190",-5,"-1,245","-4,061,190",-100.00%,-100.00%,-100.00%
TS,LIS,YUL,A320,A321neo,9,"1,791","5,842,242",0,0,0,9,"1,791","5,842,242",,,
TS,LIS,YUL,A330,A330-200,13,"4,368","14,248,416",12,"4,140","13,504,680",1,228,"743,736",8.30%,5.50%,5.50%
TS,LIS,YYZ,A310,A310,0,0,0,4,996,"3,561,696",-4,-996,"-3,561,696",-100.00%,-100.00%,-100.00%
TS,LIS,YYZ,A330,A330-200,17,"5,696","20,368,896",13,"4,485","16,038,360",4,"1,211","4,330,536",30.80%,27.00%,27.00%
TS,LRM,YUL,A320,A321,4,756,"1,425,060",0,0,0,4,756,"1,425,060",,,
TS,LRM,YUL,B737-6/7/8/9,B737-800 Passenger,0,0,0,8,"1,512","2,850,120",-8,"-1,512","-2,850,120",-100.00%,-100.00%,-100.00%
TS,LYS,YUL,A330,A330-200,22,"7,421","27,123,755",17,"5,865","21,436,575",5,"1,556","5,687,180",29.40%,26.50%,26.50%
TS,MAD,YUL,A310,A310,13,"3,250","11,245,000",9,"2,241","7,753,860",4,"1,009","3,491,140",44.40%,45.00%,45.00%
TS,MAD,YUL,A330,A330-200,0,0,0,5,"1,725","5,968,500",-5,"-1,725","-5,968,500",-100.00%,-100.00%,-100.00%
TS,MAN,YVR,A330,A330-200,13,"4,316","19,741,384",14,"4,830","22,092,420",-1,-514,"-2,351,036",-7.10%,-10.60%,-10.60%
TS,MAN,YYZ,A330,A330-200,18,"6,158","21,146,572",23,"7,935","27,248,790",-5,"-1,777","-6,102,218",-21.70%,-22.40%,-22.40%
TS,MAN,YYZ,A330,A330-300,4,"1,380","4,738,920",0,0,0,4,"1,380","4,738,920",,,
TS,MBJ,YUL,A320,A321,0,0,0,4,728,"1,363,544",-4,-728,"-1,363,544",-100.00%,-100.00%,-100.00%
TS,MBJ,YUL,B737-6/7/8/9,B737-800 Passenger,0,0,0,4,756,"1,415,988",-4,-756,"-1,415,988",-100.00%,-100.00%,-100.00%
TS,MBJ,YUL,B737-6/7/8/9,B737-800 Winglets Pax/BBJ2,9,"1,701","3,185,973",0,0,0,9,"1,701","3,185,973",,,
TS,MBJ,YYZ,A320,A321,4,756,"1,313,172",4,728,"1,264,536",0,28,"48,636",0.00%,3.80%,3.80%
TS,MBJ,YYZ,B737-6/7/8/9,B737-800 Passenger,0,0,0,4,756,"1,313,172",-4,-756,"-1,313,172",-100.00%,-100.00%,-100.00%
TS,MBJ,YYZ,B737-6/7/8/9,B737-800 Winglets Pax/BBJ2,6,"1,134","1,969,758",0,0,0,6,"1,134","1,969,758",,,
TS,MCO,YUL,A320,A321,9,"1,701","2,119,446",4,728,"907,088",5,973,"1,212,358",125.00%,133.70%,133.70%
TS,MCO,YUL,B737-6/7/8/9,B737-800 Passenger,0,0,0,4,756,"941,976",-4,-756,"-941,976",-100.00%,-100.00%,-100.00%
TS,MCO,YYZ,A320,A321,8,"1,512","1,596,672",0,0,0,8,"1,512","1,596,672",,,
TS,MCO,YYZ,B737-6/7/8/9,B737-800 Passenger,0,0,0,8,"1,512","1,596,672",-8,"-1,512","-1,596,672",-100.00%,-100.00%,-100.00%
TS,MRS,YUL,A330,A330-200,23,"7,935","29,700,705",22,"7,590","28,409,370",1,345,"1,291,335",4.50%,4.50%,4.50%
TS,NCE,YUL,A310,A310,0,0,0,9,"2,241","8,558,379",-9,"-2,241","-8,558,379",-100.00%,-100.00%,-100.00%
TS,NCE,YUL,A320,A321neo,13,"2,587","9,879,753",0,0,0,13,"2,587","9,879,753",,,
TS,NTE,YUL,A330,A330-200,13,"4,381","14,575,587",13,"4,485","14,921,595",0,-104,"-346,008",0.00%,-2.30%,-2.30%
TS,OPO,YUL,A310,A310,0,0,0,4,996,"3,188,196",-4,-996,"-3,188,196",-100.00%,-100.00%,-100.00%
TS,OPO,YUL,A320,A321neo,13,"2,587","8,280,987",0,0,0,13,"2,587","8,280,987",,,
TS,OPO,YUL,A330,A330-200,0,0,0,5,"1,725","5,521,725",-5,"-1,725","-5,521,725",-100.00%,-100.00%,-100.00%
TS,OPO,YYZ,A310,A310,0,0,0,4,996,"3,501,936",-4,-996,"-3,501,936",-100.00%,-100.00%,-100.00%
TS,OPO,YYZ,A330,A330-200,14,"4,713","16,570,908",9,"3,105","10,917,180",5,"1,608","5,653,728",55.60%,51.80%,51.80%
TS,PAP,YUL,A310,A310,0,0,0,4,996,"1,848,576",-4,-996,"-1,848,576",-100.00%,-100.00%,-100.00%
TS,PAP,YUL,A330,A330-200,8,"2,708","5,026,048",5,"1,725","3,201,600",3,983,"1,824,448",60.00%,57.00%,57.00%
TS,POP,YUL,A320,A321,8,"1,512","2,689,848",0,0,0,8,"1,512","2,689,848",,,
TS,POP,YUL,B737-6/7/8/9,B737-800 Passenger,0,0,0,8,"1,512","2,689,848",-8,"-1,512","-2,689,848",-100.00%,-100.00%,-100.00%
TS,POP,YYZ,A320,A320,0,0,0,5,745,"1,285,870",-5,-745,"-1,285,870",-100.00%,-100.00%,-100.00%
TS,POP,YYZ,A320,A321,5,945,"1,631,070",0,0,0,5,945,"1,631,070",,,
TS,PRG,YUL,A320,A320,0,0,0,4,596,"2,303,540",-4,-596,"-2,303,540",-100.00%,-100.00%,-100.00%
TS,PRG,YUL,A330,A330-200,9,"2,988","11,548,620",5,"1,725","6,667,125",4,"1,263","4,881,495",80.00%,73.20%,73.20%
TS,PUJ,YQB,A310,A310,4,"1,000","1,952,000",4,996,"1,944,192",0,4,"7,808",0.00%,0.40%,0.40%
TS,PUJ,YUL,A310,A310,0,0,0,4,996,"1,871,484",-4,-996,"-1,871,484",-100.00%,-100.00%,-100.00%
TS,PUJ,YUL,A320,A320,0,0,0,8,"1,192","2,239,768",-8,"-1,192","-2,239,768",-100.00%,-100.00%,-100.00%
TS,PUJ,YUL,A320,A321,26,"4,914","9,233,406",12,"2,184","4,103,736",14,"2,730","5,129,670",116.70%,125.00%,125.00%
TS,PUJ,YUL,A330,A330-200,0,0,0,4,"1,380","2,593,020",-4,"-1,380","-2,593,020",-100.00%,-100.00%,-100.00%
TS,PUJ,YUL,B737-6/7/8/9,B737-800 Passenger,0,0,0,1,189,"355,131",-1,-189,"-355,131",-100.00%,-100.00%,-100.00%
